step,type,origin_account,destination_account,amount,oldbalanceOrg,newbalanceOrig,oldbalancedest,newbalancedest,isFraud,isFlaggedFraud
241,DEBIT,56938952,11331699,95978.7808059071,191822.4583992588,287801.2392051659,88339.7278625753,184318.5086684824,0,0
369,DEBIT,13457278,89600296,168901.62316919403,186218.05810160292,101767.24651700596,284535.992088647,453437.615257841,1,0
536,TRANSFER,36635382,71270093,90776.00251612136,157875.8651207154,67099.86260459403,229081.73824792824,319857.7407640496,0,0
384,DEBIT,63872815,51586548,185628.68113286412,144678.93777098568,51864.59720455359,42033.952729935765,227662.63386279988,1,0
431,CASH_IN,90585120,91573972,73548.99822448233,54808.317940855166,128357.3161653375,260540.39276937384,334089.3909938562,0,0
967,PAYMENT,92076967,13535485,8011.026793070357,169193.05121970666,177204.07801277703,146229.35947485408,154240.38626792445,0,0
83,DEBIT,73207362,80595232,97526.74154754948,85501.14074267323,36737.76996889849,268365.6680682274,365892.4096157769,1,0
982,CASH_IN,71556812,61828285,85838.35697789864,54448.10850120894,140286.46547910757,239956.57678419456,325794.9337620932,0,0
831,PAYMENT,83695329,77421080,23268.06017625411,76832.1515906925,100100.2117669466,127564.05134077003,150832.11151702414,0,0
697,PAYMENT,93005936,53633894,11559.431556985051,167187.0980033016,178746.52956028664,6740.792496035219,18300.22405302027,0,0
951,DEBIT,63582454,15166689,32617.344603312955,29726.643115577,62343.98771888996,80603.20781548382,113220.55241879678,0,0
828,CASH_IN,12533392,22931345,142284.23042003054,91231.74822396447,20089.63301394922,162490.26439826007,304774.4948182906,1,0
611,DEBIT,73820270,41293938,92529.56659736758,98471.51890589792,191001.0855032655,190043.46594784418,282573.0325452117,0,0
574,TRANSFER,70001625,63002229,157334.42409983487,7325.93951976388,-71341.27253015355,77366.30562996068,234700.72972979554,1,0
286,PAYMENT,25562624,91756453,49973.32619598759,39149.20590963307,89122.53210562066,41806.82222184724,91780.14841783483,0,0
989,DEBIT,62089581,61516203,6143.774009641964,165348.4857151713,171492.25972481325,250479.07103978973,256622.8450494317,0,0
534,PAYMENT,65137409,43880029,71459.0889858547,166153.4777189521,237612.5667048068,295320.6542110656,366779.7431969203,0,0
459,CASH_IN,20103773,40042902,62344.939016313096,58483.0167768496,120827.95579316268,157707.05469080576,220051.99370711885,0,0
212,CASH_OUT,71677164,86567980,97055.7615261423,174979.44691958526,77923.68539344295,51503.78575449105,148559.54728063336,0,0
126,DEBIT,32310276,32621534,55899.73449463499,154356.58781366955,210256.3223083045,81692.19795581068,137591.93245044566,0,0
413,DEBIT,52891548,95274433,33646.00840305691,83581.49675908189,117227.5051621388,5517.20296424002,39163.211367296935,0,0
499,PAYMENT,30657792,82872656,51906.97914091979,149681.26888100756,201588.24802192737,274289.6419681497,326196.6211090695,0,0
425,CASH_IN,16389801,11872064,97926.5365075376,192266.92623896128,290193.4627464989,35325.32486704234,133251.86137457995,0,0
554,TRANSFER,89948635,23662627,69639.27962897772,91793.94361306976,22154.66398409204,172954.94265427606,242594.2222832538,0,0
610,CASH_IN,17723098,50375742,142196.1678581753,47685.43579069673,-23412.64813839092,82216.5662061618,224412.7340643371,1,0
961,DEBIT,33326213,96146046,24075.75215669128,188363.3000100312,212439.05216672245,166253.40075473802,190329.1529114293,0,0
543,TRANSFER,59081806,59823440,74362.81573088616,120748.8577126513,46386.04198176514,195426.11650555927,269788.9322364454,0,0
158,CASH_IN,65553492,41479438,75029.68022888245,21053.032496085056,96082.71272496752,248922.54111216048,323952.22134104295,0,0
112,CASH_OUT,19396928,92618234,31735.72548775277,114536.5631713379,82800.83768358512,61926.381528180966,93662.10701593374,0,0
402,PAYMENT,95748912,56095766,48376.546100747415,100116.17788965974,148492.72399040716,3298.748597544143,51675.29469829156,0,0
759,CASH_IN,89872033,34050920,61377.73359235324,171117.7788151127,140428.91201893607,41065.68902064218,102443.42261299542,1,0
122,CASH_IN,74591848,50403593,25877.919981725427,106139.03795270428,132016.9579344297,270005.5925544315,295883.5125361569,0,0
273,CASH_OUT,38866174,93887446,2599.34806424602,51046.486868856686,48447.138804610666,262167.0232687546,264766.3713330006,0,0
294,DEBIT,40531756,96339945,28528.32234788668,135128.8127729777,163657.13512086438,179223.9306510925,207752.25299897918,0,0
398,PAYMENT,98279323,67624912,55401.4552883287,108515.09050711602,163916.54579544472,180155.058130096,235556.5134184247,0,0
471,CASH_IN,62659043,79633813,170.10274302739234,46608.92565337449,46779.02839640188,199511.00236387664,199681.10510690403,0,0
985,TRANSFER,97075293,23420995,28329.07619012865,114725.57158858156,86396.49539845291,52611.38358703488,80940.45977716353,0,0
207,CASH_IN,72444508,81122379,88142.21912900178,164307.11557793722,252449.334706939,274323.5837774879,362465.8029064897,0,0
110,PAYMENT,88917705,81470298,59368.92202488501,5714.183544802087,65083.1055696871,125631.15746762193,185000.07949250695,0,0
440,CASH_IN,79758806,65468497,60790.20377985724,126170.20772902234,186960.4115088796,114941.55847484924,175731.76225470647,0,0
278,CASH_OUT,16831144,92528602,40342.39685958506,69917.03915687841,29574.64229729335,155675.31158485127,196017.7084444363,0,0
963,CASH_IN,12303415,16241858,67650.44962780619,58534.289151884834,126184.73877969102,14089.790032516514,81740.2396603227,0,0
568,CASH_IN,60961830,52432462,19001.37729537361,78517.55007222225,97518.92736759588,49885.01062682382,68886.38792219743,0,0
887,TRANSFER,30954009,34725637,81876.49357031532,68404.53284959633,0.0,221410.08492791114,303286.5784982265,0,0
915,CASH_OUT,46256511,91944380,129517.3347552973,166447.8213416883,101689.15396403968,24839.60037753794,154356.93513283523,1,0
569,CASH_OUT,41653310,33194338,65603.5754517644,54959.56215358011,0.0,180945.63283991645,246549.20829168084,0,0
940,CASH_IN,25447000,78554791,34121.521088710106,146630.60462131706,180752.1257100272,73604.73290439628,107726.2539931064,0,0
482,TRANSFER,94126229,91710814,75305.24642056185,18811.964045717745,-18840.65916456317,116788.68421259297,192093.9306331548,1,0
803,CASH_IN,61943229,95117395,54980.95748108934,190279.27449688312,245260.2319779725,86608.12103120996,141589.07851229928,0,0
114,CASH_IN,61512961,33866307,198377.8362297175,124463.32744971036,25274.409334851603,106701.81493948474,305079.65116920223,1,0
893,PAYMENT,83227888,98216607,16950.54598530377,141343.71540891202,158294.26139421578,215713.77155527365,232664.3175405774,0,0
897,PAYMENT,72376706,70404961,63685.77821379244,59607.8664188902,123293.64463268264,89136.5146869525,152822.29290074494,0,0
820,TRANSFER,40625041,64914724,125489.58513512216,82419.31374162293,19674.521174061847,169921.39208906915,295410.9772241913,1,0
853,DEBIT,26873591,96855273,82562.08645645242,44755.677254195245,127317.76371064768,142815.1206597299,225377.2071161823,0,0
477,PAYMENT,30157044,15302136,75399.77861104123,186507.2171604448,148807.3278549242,199101.34960879444,274501.1282198357,1,0
710,DEBIT,21155815,37589881,37629.1755423355,97620.88942027552,135250.06496261104,281048.9217974274,318678.0973397629,0,0
933,CASH_OUT,65542728,87123889,92559.04508893528,126089.623131598,33530.57804266272,219771.6291630751,312330.67425201036,0,0
321,PAYMENT,99813676,21717436,50309.34431822657,146854.40610614308,197163.75042436965,64482.11357722703,114791.4578954536,0,0
179,PAYMENT,86775066,81646184,66214.56146255984,74221.2182199078,140435.77968246763,9354.940518385401,75569.50198094524,0,0
897,TRANSFER,10383487,19401872,91260.80856568312,144020.33090782823,52759.52234214511,78679.21328994753,169940.02185563065,0,0
219,DEBIT,25482053,86718734,87380.73109508387,135198.49795126804,222579.22904635192,178523.37921007644,265904.1103051603,0,0
789,PAYMENT,14035624,29007498,50187.01935029569,141131.86677478932,191318.886125085,15427.744045275105,65614.7633955708,0,0
949,PAYMENT,95501275,93098520,43770.253802733634,97845.98004092256,141616.2338436562,148909.8741603709,192680.12796310455,0,0
528,TRANSFER,33522191,83931349,33975.864921773915,76587.47645832342,42611.61153654951,179052.85467506677,213028.71959684067,0,0
492,TRANSFER,82116083,66084706,71904.75412185748,44416.437641797966,0.0,100273.16724508825,172177.92136694572,0,0
891,DEBIT,20603636,20944238,28705.81007915961,164925.2705601786,193631.0806393382,231273.66112374657,259979.4712029062,0,0
61,CASH_OUT,37171590,23600805,24996.261767025702,121670.00930633572,96673.74753931005,31979.475940131542,56975.73770715724,0,0
54,CASH_OUT,53286873,80018394,35631.42696143197,88870.43921949899,53239.01225806702,22541.33452074263,58172.761482174596,0,0
680,CASH_IN,57927325,78499434,17729.733537310414,188799.1813421223,206528.9148794327,218456.626861081,236186.3603983914,0,0
538,PAYMENT,65783785,98330329,69515.03039641728,9567.762501407762,79082.79289782504,148647.39486185953,218162.4252582768,0,0
848,DEBIT,13225796,55425103,61627.90252656792,170034.3890410095,231662.29156757743,206520.7189283208,268148.6214548887,0,0
988,PAYMENT,85546294,40453773,48293.0246262432,199516.5185891945,247809.54321543768,130448.20158112387,178741.22620736706,0,0
65,DEBIT,60481312,13226966,39038.67466836285,177388.42217657343,216427.0968449363,73920.60997173205,112959.2846400949,0,0
612,DEBIT,46981736,78860345,90907.1636642442,162087.31712312505,252994.48078736925,245730.6953022599,336637.8589665041,0,0
586,DEBIT,66836049,84704053,2922.087261060637,74861.19868126493,77783.28594232556,239824.76369069377,242746.8509517544,0,0
704,PAYMENT,34173218,93354035,92359.56651587406,46262.8364524587,83.05319452167168,208408.94125632802,300768.5077722021,1,0
171,TRANSFER,24790548,76493170,90191.9380791714,146970.10409992022,56778.16602074883,81643.54116898881,171835.4792481602,0,0
273,PAYMENT,33815315,52732392,44640.99439719829,60915.07325771368,105556.06765491198,177069.2000607261,221710.1944579244,0,0
889,DEBIT,88916265,10865455,55073.54224214997,35207.93643099414,90281.4786731441,108292.16908200804,163365.711324158,0,0
699,CASH_IN,86886245,56170813,94446.92415132496,157305.17742071825,251752.1015720432,27474.621997990245,121921.5461493152,0,0
535,CASH_OUT,58074473,36436854,21235.628753398585,62508.73044734444,41273.10169394585,275194.07263867283,296429.70139207144,0,0
391,DEBIT,37055512,32132763,52018.28342999064,182888.3458974677,234906.6293274583,41045.58927568842,93063.87270567907,0,0
940,CASH_IN,75483979,69340936,47477.36550155001,168126.52896382505,215603.89446537505,285071.20614624076,332548.5716477908,0,0
693,TRANSFER,56042126,80251229,57055.858012212186,169528.06590185102,141000.13689574492,133801.73188738673,190857.5898995989,1,0
